GAME_ID,NAME,BOX_ART,DETAILS_URL,MAIN_STORY_LENGTH,MAIN_EXTRA_LENGTH,COMPLETIONIST_LENGTH,COMBINED_LENGTH
23964,The Last Guardian,gameimages/256px-TheLastGuardian.jpg,game.php?id=9995,12,13,16,12
23965,The Legend of Zelda: Ocarina of Time 3D,gameimages/The_Legend_of_Zelda_Ocarina_of_Time_3D_box_art.png,game.php?id=10036,24.5,31,36.5,29.5
23966,The Sexy Brutale,gameimages/43037_The_Sexy_Brutale.jpg,game.php?id=43037,6,7,8.5,7
23967,Titanfall 2,gameimages/38000_Titanfall_2.jpeg,game.php?id=38000,6,8,13,6.5
23968,The Long Dark,gameimages/The_Long_Dark_header.jpg,game.php?id=21471,17,42.5,-1,31.5
23969,Torchlight,gameimages/TorchlightRetailBox.jpg,game.php?id=10527,14.5,21.5,42.5,19
23970,The Legend of Zelda: A Link to the Past,gameimages/250px-Zelda_SNES.jpg,game.php?id=10028,16,18,18,17
23971,The Legend of Zelda: A Link Between Worlds,gameimages/Zelda_Link_Between_KNT2_logo.png,game.php?id=12965,16,19,22.5,18.5
23972,The Walking Dead: Michonne,gameimages/33662_The_Walking_Dead_Michonne.jpg,game.php?id=33662,4,-1,-1,-1
23973,The Darkness II,gameimages/256px-The_Darkness_II_cover.jpg,game.php?id=9830,6,8,14,7
23974,The Elder Scrolls III: Morrowind,gameimages/256px-MorrowindCOVER.jpg,game.php?id=9850,46,130,279,117
23975,Team Fortress Classic,gameimages/256px-Team_Fortress_Classic_box.jpg,game.php?id=9634,-1,-1,-1,-1
23976,Tales of Berseria,gameimages/33713_Tales_of_Berseria.jpg,game.php?id=33713,44,70.5,201,64.5
23977,The Secret of Monkey Island,gameimages/250px-The_Secret_of_Monkey_Island_artwork.jpg,game.php?id=10162,6.5,6.5,7,6.5
23978,The Banner Saga 2,gameimages/The_Banner_Saga_2_header.jpg,game.php?id=28018,12,14.5,19,13
23979,Tacoma,gameimages/26799_Tacoma.jpg,game.php?id=26799,3,3.5,4,3
23980,Tropico 4,gameimages/250px-Tropico4-Final-BoxArt-US.jpg,game.php?id=10674,39,54,99.5,54
23981,The Beginner's Guide,gameimages/The_Beginners_Guide_header.jpg,game.php?id=30648,1.5,1.5,1.5,1.5
23982,The Room (2012),gameimages/the_room_ios.jpg,game.php?id=10153,2.5,2.5,2.5,2.5
23983,The Legend of Zelda: Majora's Mask 3D,gameimages/Majoras_Mask_3D_cover.jpg,game.php?id=23235,24,31.5,36,32
23984,Titan Souls,gameimages/tital-souls-poster.jpg,game.php?id=25025,3,4,7,3.5
23985,Titan Quest: Anniversary Edition,gameimages/39689_Titan_Quest_Anniversary_Edition.jpg,game.php?id=39689,34,44,57,41.5
23986,Tomb Raider: Underworld,gameimages/256px-TombRaiderUnderworld.jpg,game.php?id=10482,10,12,19,11
23987,Tales of Symphonia,gameimages/Tales_of_Symphonia_case_cover.jpg,game.php?id=9603,48.5,66,205,64
23988,Thief Gold,gameimages/thiefgold.png,game.php?id=10297,21,26.5,36,24.5
23989,Tiny and Big: Grandpa's Leftovers,gameimages/TinyandBigGrandpaLeftovers.jpg,game.php?id=10367,2.5,3.5,11.5,3
23990,Teslagrad,gameimages/Teslagrad_292x136.jpg,game.php?id=15472,5,5,6,5.5
23991,Tomb Raider: Anniversary,gameimages/256px-TombRaiderAnniversary.jpg,game.php?id=10476,13,15,19.5,14.5
23992,The Turing Test,gameimages/38891_the_turing_test.jpg,game.php?id=38891,4.5,5.5,6,5.5
23993,The Legend of Heroes: Trails in the Sky,gameimages/250px-Loh6_The_Legend_of_Heroes_Trails_in_the_Sky.jpg,game.php?id=10011,42,49.5,64.5,50
23994,The Ship,gameimages/250px-The_Ship_-_Box_Front.jpg,game.php?id=10169,1.5,2.5,4.5,2.5
23995,Time Gentlemen Please!,gameimages/250px-Time_Gentlemen_Please.jpg,game.php?id=10349,5.5,6,6,5.5
23996,Tomb Raider: Legend,gameimages/256px-TombRaiderLegend.jpg,game.php?id=10477,7.5,8.5,16,8.5
23997,Tower of Guns,gameimages/Tower_of_Guns.jpg,game.php?id=14608,2,3,10.5,3.5
23998,Tom Clancy's The Division,gameimages/The_Division_box.jpg,game.php?id=20073,20.5,39.5,78.5,39.5
23999,Tyranny,gameimages/36184_Tyranny.jpg,game.php?id=36184,23,32,36.5,31
24000,Thief: Deadly Shadows,gameimages/256px-Thief_Deadly_Shadows_boxart.jpg,game.php?id=10299,17.5,22,28.5,20.5
24001,Titan Quest,gameimages/250px-Titan_Quest.jpg,game.php?id=10379,25.5,35.5,60,34.5
24002,The Escapists,gameimages/TheEscapistsheader.jpg,game.php?id=15198,18.5,25.5,33.5,25
24003,Tom Clancy's Rainbow Six Siege,gameimages/Rainbow_Six_siege_photo_2014-06-14_17-51.jpg,game.php?id=21279,5.5,39,201,-1
24004,Thirty Flights of Loving,gameimages/2297927-tfof_box_large.jpg,game.php?id=10301,17,31,40,23
24005,The Fall,gameimages/TheFall.jpg,game.php?id=19475,3.5,4,4.5,3.5
24006,Tales of Zestiria,gameimages/Tales_of_Zestiria_JP_boxart.png,game.php?id=21117,41,55,185,51.5
24007,Trine 3: The Artifacts of Power,gameimages/Trine_3_The_Artifacts_of_Power_header.jpg,game.php?id=29029,5,6,7,6
24008,The Last Remnant,gameimages/The_Last_Remnant.jpg,game.php?id=9999,62,80,149,84
24009,The Legend of Zelda: Skyward Sword,gameimages/Zeldaskywardswordlogo.png,game.php?id=10042,38,46.5,59,46
24010,The Lord of the Rings: War in the North,gameimages/TheLordoftheRingsWarintheNorth.jpg,game.php?id=10071,12,15,27.5,14
24011,Thief II: The Metal Age,gameimages/Thief_II_-_The_Metal_Age_Coverart.png,game.php?id=10298,20.5,28.5,37.5,24.5
24012,The Flame in the Flood,gameimages/The_Flame_in_the_Flood_header.jpg,game.php?id=29911,9.5,15.5,25.5,12
24013,Tomb Raider (1996),gameimages/256px-Tomb_Raider_1_Box.jpg,game.php?id=10468,15.5,17,19,16.5
24014,Tropico 3,gameimages/250px-Tropico_3_Box_Art.jpg,game.php?id=10672,26,32.5,43,31
24015,Tom Clancy's Splinter Cell: Chaos Theory,gameimages/Tom_Clancys_Splinter_Cell_-_Chaos_Theory_Coverart.png,game.php?id=10461,13,14,19,13.5
24016,The Walking Dead: A New Frontier,gameimages/41484_The_Walking_Dead_A_New_Frontier.jpg,game.php?id=41484,7.5,-1,-1,-1
24017,The Legend of Zelda: Twilight Princess,gameimages/250px-TP_Wii.jpg,game.php?id=10046,37,46.5,55.5,44.5
24018,Tom Clancy's Splinter Cell: Conviction,gameimages/Tom_Clancys_Splinter_Cell_Conviction.jpg,game.php?id=10462,7.5,11.5,18,8.5
24019,The Legend of Zelda: The Wind Waker HD,gameimages/Zelda_TheWindWakerHD.jpg,game.php?id=13142,25.5,34.5,40,31.5
24020,The Bridge,gameimages/The_Bridge_indie.jpg,game.php?id=9793,4,5.5,7,5
24021,The Sims 3,gameimages/256px-Sims3cover.jpg,game.php?id=10195,67,-1,-1,-1
24022,Tom Clancy's Splinter Cell,gameimages/Tharealsplintercell.jpg,game.php?id=10457,12.5,14.5,15,13
24023,The Silent Age,gameimages/The_Silent_Age.jpg,game.php?id=14354,3,3.5,3.5,3.5
24024,Tabletop Simulator,gameimages/TabletopSimulator_292x136.jpg,game.php?id=17993,-1,-1,1.5,-1
24025,Tom Clancy's Ghost Recon Wildlands,gameimages/43499_Tom_Clancys_Ghost_Recon_Wildlands.jpg,game.php?id=43499,23.5,48,76.5,51.5
24026,The Witcher 3: Wild Hunt - Blood and Wine,gameimages/33660_The_Witcher_3_Wild_Hunt_-_Blood_and_Wine.jpg,game.php?id=33660,17.5,28.5,40.5,30.5
24027,Tekken 7,gameimages/46226_Tekken_7.jpg,game.php?id=46226,3.5,5.5,14.5,5
24028,This is the Police,gameimages/36888_This_Is_the_Police.jpg,game.php?id=36888,18.5,20.5,24.5,19.5
24029,Teleglitch: Die More Edition,gameimages/Teleglitch_Die_More_Edition.jpg,game.php?id=12392,3,-1,9.5,7
24030,TIS-100,gameimages/TIS-100_header.jpg,game.php?id=27382,16.5,44,60,31
24031,The Basement Collection,gameimages/TheBasementCollectionSteamPicture.jpg,game.php?id=9775,14.5,-1,-1,-1
24032,The Incredible Adventures of Van Helsing,gameimages/The_Incredible_Adventures_of_Van_Helsing.jpg,game.php?id=9946,13,17,27.5,17
24033,The Last of Us,gameimages/The-last-of-us-cover.png,game.php?id=9997,15,17.5,21.5,16.5
24034,Tomb Raider II,gameimages/256px-TombRaiderII.jpg,game.php?id=10471,15,17,17,16
24035,Total War: Shogun 2,gameimages/Shogun_2_Total_War_box_art.jpg,game.php?id=10548,29,39.5,143,44
24036,Two Worlds II,gameimages/Two_Worlds_II.jpg,game.php?id=10732,32,35.5,44.5,36
24037,The Deadly Tower of Monsters,gameimages/33154_The_Deadly_Tower_of_Monsters.jpg,game.php?id=33154,4,4.5,5.5,4.5
24038,Total War: Warhammer,gameimages/34457_Total_War_WARHAMMER.jpg,game.php?id=34457,32.5,49,86,42.5
24039,TERA,gameimages/Tera_online_box_artwork.png,game.php?id=9697,354,-1,-1,-1
24040,The Bard's Tale (2004),gameimages/Bardstalebox.jpg,game.php?id=9772,14,18,30.5,17
24041,The Cat Lady,gameimages/The_Cat_Lady.jpg,game.php?id=9801,8,9.5,11.5,9
24042,Tesla Effect: A Tex Murphy Adventure,gameimages/TeslaEffectATexMurphyAdventure.jpg,game.php?id=15873,10.5,13.5,19,12
24043,The Crew,gameimages/The_Crew_box_art.jpg,game.php?id=19268,19.5,35.5,73.5,25.5
24044,Tomb Raider III,gameimages/256px-TombRaiderIII.jpg,game.php?id=10472,18,18,20,18.5
24045,The Witcher 3: Wild Hunt - Hearts of Stone,gameimages/The-Witcher-3-Wild-Hunt-Hearts-of-Stone-Expansion-Teaser.jpg,game.php?id=30003,10,14,18.5,14
24046,Thimbleweed Park,gameimages/44263_Thimbleweed_Park.jpg,game.php?id=44263,11,14,14.5,12.5
24047,The Legend of Zelda: Ocarina of Time,gameimages/250px-ZeldaOoTbox.png,game.php?id=10035,27,31,38.5,30.5
24048,The Legend of Zelda: The Wind Waker,gameimages/250px-ZeldaWindWakerGCNCoverArtUS.jpg,game.php?id=10045,29,34,63,34
24049,The Ultimate Doom,gameimages/TheUltimateDoom_292x136.jpg,game.php?id=10238,6,8.5,10.5,7.5
24050,They Bleed Pixels,gameimages/1839140-theybleed_large.png,game.php?id=10296,9,11.5,14,10
24051,The Novelist,gameimages/The_Novelist.jpg,game.php?id=15287,2.5,2.5,3,2.5
24052,The Elder Scrolls Online: Tamriel Unlimited,gameimages/The_Elder_scrolls_online_logo.jpg,game.php?id=17596,75.5,264,32,-1
24053,The Legend of Zelda: Link's Awakening DX,gameimages/ThLegendfeldaLinkAwakeningDX.JPG,game.php?id=10033,14.5,15.5,16.5,15.5
24054,Torment: Tides of Numenera,gameimages/TormentToNcover.jpg,game.php?id=10533,26,30,44.5,31
24055,The Room Two,gameimages/fireproof-games-the-room-two.jpg,game.php?id=15666,3,3,3,3
24056,Trove,gameimages/trove_open_blog.jpg,game.php?id=22950,-1,304,-1,-1
24057,The Legend of Zelda: The Minish Cap,gameimages/250px-TMC_Box_Art.JPG,game.php?id=10044,15,19.5,28.5,18.5
24058,The Unfinished Swan,gameimages/200px-The_Unfinished_Swan_logo.png,game.php?id=10243,2.5,3,4,3
24059,The LEGO Movie Videogame,gameimages/The_Lego_Movie_Videogame_cover.jpg,game.php?id=16585,8,11,16.5,11.5
24060,TowerFall Ascension,gameimages/TowerFall_Ascension.jpg,game.php?id=17299,3.5,7,14,4
24061,Tropico 5,gameimages/Tropico5.jpg,game.php?id=18854,20.5,28,71,25.5
24062,The Legend of Zelda: Breath of the Wild - The Master Trials DLC,gameimages/38019_The_Legend_of_Zelda_Breath_of_the_Wild.jpg,game.php?id=46967,3,5,5,4.5
24063,The Surge,gameimages/44914_The_Surge.jpg,game.php?id=44914,20.5,27.5,43.5,26.5
24064,The End Is Nigh,gameimages/47066_The_End_Is_Nigh.jpg,game.php?id=47066,7.5,16.5,35,10.5
24065,The Final Station,gameimages/39668_The_final_station.jpg,game.php?id=39668,4.5,5,5.5,5
24066,The Elder Scrolls III: Morrowind - Game of the Year Edition,gameimages/morrowindGOTYedition.png,game.php?id=9851,49.5,95,375,105
24067,The Whispered World,gameimages/250px-Whispered_world_cover.jpg,game.php?id=10263,11,11,14,11
24068,The Night of the Rabbit,gameimages/night-of-the-rabbit-logo.jpg,game.php?id=12205,10,12.5,15.5,13
24069,The Order: 1886,gameimages/TheOrder1886.jpg,game.php?id=20067,7,8.5,10,8
24070,Tom Clancy's Splinter Cell: Blacklist,gameimages/Tom_Clancys_Splinter_Cell_Blacklist_box_art.png,game.php?id=12651,10.5,17,27.5,14
24071,The Typing of the Dead: Overkill,gameimages/The_Typing_of_The_Dead_Overkill.jpg,game.php?id=14365,4,6.5,14,4.5
24072,The Last of Us: Left Behind,gameimages/The-last-of-us-cover.png,game.php?id=16622,2.5,3,3,2.5
24073,The King of Fighters XIII,gameimages/250px-Kofxiiips3.jpg,game.php?id=9987,3,13,85,8.5
24074,The Legend of Zelda: Phantom Hourglass,gameimages/250px-Zelda_ph.jpg,game.php?id=10041,16,20.5,28,20
24075,Tom Clancy's Rainbow Six: Vegas 2,gameimages/Tcrbsv2-360-cover.jpg,game.php?id=10456,9,13,17,9.5
24076,The Expendabros,gameimages/TheExpendabros_292x136.jpg,game.php?id=20364,1,1,1.5,1
24077,The Legend of Zelda,gameimages/Legend_of_zelda_cover_(with_cartridge)_gold.png,game.php?id=10025,9,10,12.5,9.5
24078,The Legend of Zelda: Majora's Mask,gameimages/250px-ZeldaMMbox.jpg,game.php?id=10034,20,27,29.5,25.5
24079,Tom Clancy's Splinter Cell: Double Agent,gameimages/256px-Scda_boxart.jpg,game.php?id=10463,11.5,11.5,14.5,12
24080,The Legend of Heroes: Trails of Cold Steel,gameimages/ps3-the-legend-of-heroes-trails-of-cold-steel.jpg,game.php?id=14320,60,83.5,114,82
24081,Train Valley,gameimages/Train_Valley_header.jpg,game.php?id=30538,8,12,16.5,11.5
24082,Blackwell Legacy,gameimages/TheBlackwellLegacy_292x136.jpg,game.php?id=1113,3,3,4,3
24083,Tearaway Unfolded,gameimages/Tearaway_Unfolded.jpg,game.php?id=23872,8.5,11,15,9.5
24084,Tomb Raider Chronicles,gameimages/256px-TombRaiderChronicles.jpg,game.php?id=10470,11.5,12,12.5,12
24085,The Longest Journey,gameimages/The_Longest_Journey.jpg,game.php?id=10053,17.5,20,21.5,19
24086,The Incredible Adventures of Van Helsing: Final Cut,gameimages/The_Incredible_Adventures_of_Van_Helsing_Final_Cut_header.jpg,game.php?id=31699,20,23,26,21.5
24087,Tumblestone,gameimages/34909_Tumblestone.jpg,game.php?id=34909,-1,-1,-1,-1
24088,This War of Mine: The Little Ones,gameimages/34142_This_War_of_Mine_The_Little_Ones.jpg,game.php?id=34142,12,14.5,18,13.5
24089,The Chosen (2016),gameimages/34274_The_Chosen_RPG.jpg,game.php?id=34274,2.5,3.5,4,3.5
24090,The Legend of Zelda: Spirit Tracks,gameimages/250px-The_Legend_of_Zelda_Spirit_Tracks_box_art.jpg,game.php?id=10043,19,26,29,23.5
24091,Titan Quest: Immortal Throne,gameimages/252px-Titan_Quest_Immortal_Throne.jpg,game.php?id=10380,14.5,25.5,37.5,22.5
24092,Toki Tori,gameimages/Toki_Tori_Coverart.png,game.php?id=10403,6,9,11.5,9
24093,Tomb Raider: The Angel of Darkness,gameimages/256px-TombRaiderTheAngelOfDarkness.jpg,game.php?id=10479,15,-1,15,15
24094,Tomb Raider: The Last Revelation,gameimages/256px-TombRaiderTheLastRevelation.jpg,game.php?id=10480,16,19.5,19.5,18
24095,Trials Fusion,gameimages/Trials_Fusion_cover_art.jpg,game.php?id=17507,6.5,27.5,96.5,11.5
24096,Team Indie,gameimages/Team_Indie_header.jpg,game.php?id=22147,-1,-1,7,7
24097,The Static Speaks My Name,gameimages/the_static_speaks_my_name_download.jpg,game.php?id=25170,15,16,16,15
24098,Time Clickers,gameimages/Time_Clickers_header.jpg,game.php?id=28391,-1,-1,23.5,23.5
24099,Tales of Monkey Island: Chapter 4 - The Trial and Execution of Guybrush Threepwood,gameimages/250px-Tales_of_Monkey_Island_artwork.jpg,game.php?id=9598,3,3,3,3
24100,Tales of Xillia,gameimages/256px-Tales_of_Xillia.png,game.php?id=9610,36.5,51,88,45.5
24101,The Cave,gameimages/The_cave_video_game_cover.png,game.php?id=9803,4.5,7,13.5,6
24102,The Chronicles of Riddick: Assault on Dark Athena,gameimages/Assault_on_Dark_Athena.jpg,game.php?id=9807,10,12,16,10.5
24103,The Showdown Effect,gameimages/TheShowdownEffect.jpg,game.php?id=10172,3.5,10.5,-1,7
24104,The Forest,gameimages/TheForest.jpg,game.php?id=18962,14.5,20.5,26.5,18
24105,The Legend of Heroes: Trails of Cold Steel II,gameimages/the-legend-of-heroes-sen-no-kiseki-ii.jpg,game.php?id=23196,55,77.5,79.5,75.5
24106,The Magic Circle,gameimages/The_Magic_Circle_header.jpg,game.php?id=26874,3.5,4,8,4
24107,Tales of Phantasia,gameimages/tales-of-phantasia.jpg,game.php?id=9600,31.5,40,53.5,37.5
24108,The Ball,gameimages/256px-The_Ball.jpg,game.php?id=9768,6,8,13,6.5
24109,The Dig,gameimages/The_Dig_artwork.jpg,game.php?id=9837,7,-1,-1,-1
24110,The Misadventures of P.B. Winterbottom,gameimages/Winterbottom_Cover.jpg,game.php?id=10097,3.5,4.5,9,4.5
24111,Iron Brigade,gameimages/250px-Trenched_cover.jpg,game.php?id=10637,6.5,13,25.5,8.5
24112,Train Simulator 2015,gameimages/Train_Simulator_2015_header.jpg,game.php?id=23470,-1,183,-1,183
24113,TIMEframe,gameimages/TIMEframe_header.jpg,game.php?id=30703,59,-1,-1,-1
24114,Tricky Towers,gameimages/38919_Tricky_Towers.jpg,game.php?id=38919,9,-1,-1,9
24115,The Warlock of Firetop Mountain,gameimages/39839_The_Warlock_of_Firetop_Mountain.jpg,game.php?id=39839,2.5,-1,-1,2.5
24116,Phoenix Wright: Ace Attorney - Spirit of Justice,gameimages/33836_Phoenix_Wright_Ace_Attorney_-_Spirit_of_Justice.png,game.php?id=33836,35,40,44,38
24117,Tooth and Tail,gameimages/40697_Tooth_and_Tail.jpg,game.php?id=40697,5,10,-1,8
24118,The Binding of Isaac: Afterbirth+,gameimages/42641_The_Binding_of_Isaac_Afterbirth.jpg,game.php?id=42641,4,22.5,123,41
24119,The Legend of Zelda: Twilight Princess HD,gameimages/Twilight_Princess_HD_cover.jpg,game.php?id=33835,30,38.5,43,37.5
24120,Tales of Monkey Island: Chapter 1 - Launch of the Screaming Narwhal,gameimages/250px-Tales_of_Monkey_Island_artwork.jpg,game.php?id=9595,3,3,3,3
24121,Tales of Monkey Island: Chapter 3 - Lair of the Leviathan,gameimages/250px-Tales_of_Monkey_Island_artwork.jpg,game.php?id=9597,2.5,2.5,3,2.5
24122,The Next BIG Thing,gameimages/ThenextBIGThing_292x136.jpg,game.php?id=10113,6,7,7.5,7
24123,Ticket to Ride,gameimages/Tickettoride_logo.jpg,game.php?id=10330,24,2,8,1
24124,Toki Tori 2+,gameimages/Toki_Tori_2_logo.png,game.php?id=10404,9.5,17.5,25.5,12
24125,Total War: Rome II,gameimages/Total_War_Rome_II_cover.jpg,game.php?id=10547,64,84,151,87.5
24126,Turmoil,gameimages/Turmoil_header.jpg,game.php?id=10700,9,-1,-1,9
24127,Two Worlds: Epic Edition,gameimages/TwoWorldsEpicEdition.jpg,game.php?id=10736,22,35.5,52,34.5
24128,The Last Door,gameimages/The_Last_Door_branding.png,game.php?id=12334,4,4.5,5.5,4.5
24129,The Legend of Heroes: Trails in the Sky - Second Chapter,gameimages/The_Legend_of_Heroes_Trails_in_the_Sky_SC_header.jpg,game.php?id=31863,50,73.5,92,70.5
24130,Titanfall,gameimages/250px-Titanfall_box_art.jpg,game.php?id=16621,12,18,38,-1
24131,The Incredible Adventures of Van Helsing II,gameimages/TheIncredibleAdventuresofVanHelsingII.jpg,game.php?id=18847,11,16,25,14.5
24132,The Old Tree,gameimages/the_old_tree.jpg,game.php?id=23805,15,-1,-1,-1
24133,Timberman,gameimages/Timberman_header.jpg,game.php?id=30440,4,6.5,28.5,9.5
24134,Talisman Prologue,gameimages/Talisman_Prologue.jpg,game.php?id=9613,1.5,4,20,3.5
24135,The Amazing Spider-Man (2012),gameimages/The_Amazing_Spider_Man_2012_video_game_cover.jpg,game.php?id=9759,8.5,12.5,19,12.5
24136,The Tiny Bang Story,gameimages/256px-tinybangstory.jpg,game.php?id=10232,3.5,3.5,3.5,3.5
24137,The Walking Dead: 400 Days,gameimages/The_Walking_Dead-game-cover.jpg,game.php?id=10252,1.5,-1,-1,-1
24138,Tom Clancy's Rainbow Six: Vegas,gameimages/Tcr6vcov11.jpg,game.php?id=10455,8.5,12,18,9.5
24139,Tribes: Vengeance,gameimages/250px-Tvbox.jpg,game.php?id=10646,9,12.5,-1,11.5
24140,The Red Solstice,gameimages/TheRedSolstice.jpg,game.php?id=19791,20,-1,-1,20
24141,The Detail: Episode 1 - Where the Dead Lie,gameimages/TheDetailEpisode1-WheretheDeadLie.jpg,game.php?id=22705,1.5,2,3,2
24142,The Deer God,gameimages/The_Deer_God_header.jpg,game.php?id=25229,3,4.5,9,4
24143,The Fidelio Incident,gameimages/46133_The_Fidelio_Incident.jpg,game.php?id=46133,2,2,2.5,2.5
24144,TumbleSeed,gameimages/45539_TumbleSeed.jpg,game.php?id=45539,16,-1,-1,16
24145,Thumper,gameimages/40500_Thumper.jpg,game.php?id=40500,8,14,20.5,9
24146,Tokyo Xanadu eX+,gameimages/39954_Tokyo_Xanadu_eX.jpg,game.php?id=39954,50,84,-1,77.5
24147,The Mummy Demastered,gameimages/49860_The_Mummy_Demastered.jpg,game.php?id=49860,5.5,6,6,5.5
24148,The Lab,gameimages/36535_The_Lab.jpg,game.php?id=36535,2,2,2,2
24149,The Gallery - Episode 1: Call of the Starseed,gameimages/36775_The_Gallery_-_Episode_1_Call_of_the_Starseed.jpg,game.php?id=36775,2,2,2,2
24150,Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay,gameimages/250px-Tales_of_Monkey_Island_artwork.jpg,game.php?id=9596,2.5,2.5,3,2.5
24151,Tales of Monkey Island: Chapter 5 - Rise of the Pirate God,gameimages/250px-Tales_of_Monkey_Island_artwork.jpg,game.php?id=9599,2.5,3,3,3
24152,Tekken Tag Tournament 2,gameimages/250px-Tekken_TagTourny2_console.png,game.php?id=9673,1.5,14.5,30.5,9.5
24153,The Legend of Dragoon,gameimages/256px-Legend_of_Dragoon.jpg,game.php?id=10005,48.5,56,68.5,55.5
24154,The Legend of Heroes: Trails in the Sky - The Third,gameimages/loh_Soranokiseki3rdboxcover.jpg,game.php?id=10013,38,46.5,49.5,47
24155,The Legend of Zelda: Oracle of Ages,gameimages/61tkEWRFwcL.jpg,game.php?id=10038,16,19,24,19
24156,The Lord of the Rings Online,gameimages/250px-Lotro_box.jpg,game.php?id=10057,-1,-1,-1,-1
24157,The Saboteur,gameimages/256px-Official_Saboteur_Game_Cover_Art.JPG,game.php?id=10157,11,18.5,43,20.5
24158,The Testament of Sherlock Holmes,gameimages/250px-The_Testament_of_Sherlock_Holmes_cover.jpg,game.php?id=10227,12,12.5,12.5,12.5
24159,The Wonderful End of the World,gameimages/The_Wonderful_End_of_the_World_slate_image._SX320_SY240_CR0000_.jpg,game.php?id=10276,1.5,2.5,3,2
24160,Towns,gameimages/towns_desura.png,game.php?id=10582,15,-1,-1,15
24161,TrackMania Nations Forever,gameimages/trackmanianationsforever_292x136.jpg,game.php?id=10596,7,330,-1,48
24162,Transformers: Fall of Cybertron,gameimages/250px-Transformers_Fall_of_Cybertron_PC_box_art.jpg,game.php?id=10610,7.5,10.5,17.5,8
24163,Tribes: Ascend,gameimages/250px-Tribes_Ascend_logo.png,game.php?id=10645,-1,500,-1,-1
24164,Trials Evolution: Gold Edition,gameimages/Trials_Evolution_Gold_Edition_292x136.jpg,game.php?id=14400,12,49.5,-1,15
24165,The Plan (2013),gameimages/theplan_2013.png,game.php?id=16700,5,-1,-1,-1
24166,Toribash,gameimages/Toribash_logo.jpg,game.php?id=17588,-1,-1,-1,-1
24167,The Last Federation,gameimages/TheLastFederation.jpg,game.php?id=17985,7,-1,-1,7
24168,The Hunter,gameimages/The_Hunter_header.jpg,game.php?id=20438,27,-1,-1,-1
24169,Town of Salem,gameimages/TowofSalem.jpg,game.php?id=20680,15,4,-1,51
24170,Toybox Turbos,gameimages/Toybox_Turbos_header.jpg,game.php?id=22652,2.5,4,4.5,4
24171,Toren,gameimages/Toren_header.jpg,game.php?id=26239,2,2.5,2.5,2.5
24172,Tales from the Borderlands: Episode 5 - The Vault of the Traveler,gameimages/TalesfromtheBorderlands.jpg,game.php?id=29258,2,2,2,2
24173,Tales from Space: Mutant Blobs Attack,gameimages/Tales_from_Space_-_Mutant_Blobs_Attack.png,game.php?id=9580,4,5,7,4.5
24174,The 39 Steps,gameimages/The_39_Steps.jpg,game.php?id=9737,4,4.5,5,4.5
24175,The Book of Unwritten Tales,gameimages/250px-The_Book_of_Unwritten_Tales_Cover.jpg,game.php?id=9790,12.5,15.5,15.5,13.5
24176,The Dream Machine,gameimages/Dream_Machine_cover.jpg,game.php?id=9841,13,-1,-1,-1
24177,The Journey Down: Chapter One - Over the Edge,gameimages/256px-The_Journey_Down_cover.png,game.php?id=9961,2,2.5,2.5,2.5
24178,The Legend of Zelda: Oracle of Seasons,gameimages/Lozoosbox.jpg,game.php?id=10039,15.5,17,21.5,17.5
24179,Tom Clancy's Ghost Recon Advanced Warfighter (PC),gameimages/Ghost_Recon_Advanced_Warfighter_cover.jpg,game.php?id=10429,17,-1,-1,17
24180,Tom Clancy's Splinter Cell: Pandora Tomorrow,gameimages/256px-Pandora_Tomorrow_box_art.jpg,game.php?id=10465,10.5,13,16,11
24181,The Inner World,gameimages/The_Inner_World.jpg,game.php?id=13782,6,7.5,8.5,7
24182,Type:Rider,gameimages/Type_Rider.jpg,game.php?id=14524,2.5,3,4,3
24183,Three Fourths Home,gameimages/ThreeFourthsHome_branding.png,game.php?id=19848,59,1.5,2,1.5
24184,The Raven: Legacy of a Master Thief,gameimages/TheRavenLegacyofaMasterThief-ChapterI.jpg,game.php?id=21041,11,11,13,11.5
24185,The Elder Scrolls IV: Oblivion - Game of the Year Edition,gameimages/TheElderScrollsIVOblivion-GameoftheYearEdition.jpg,game.php?id=21614,36.5,102,172,105
24186,The Way of Life,gameimages/TheWayofLife.jpg,game.php?id=23095,15,15,16,15
24187,The Evil Within: The Assignment DLC,gameimages/The_Evil_Within_logo.jpg,game.php?id=24634,3,3,4,3
24188,Transformers: Devastation,gameimages/Transformers_Devastation_cover_art.jpg,game.php?id=26764,5.5,9.5,17.5,6
24189,The Age of Decadence,gameimages/The_Age_of_Decadence_header.jpg,game.php?id=28243,20,22,53,29
24190,Transmissions: Element 120,gameimages/38056_Transmissions_Element_120.jpg,game.php?id=38056,1,1.5,1.5,1.5
24191,The Shrouded Isle,gameimages/47992_The_Shrouded_Isle.jpg,game.php?id=47992,2.5,-1,3,2.5
24192,The Dark Stone from Mebara,gameimages/The_Dark_Stone_from_Mebara_header.jpg,game.php?id=33098,-1,-1,-1,-1
24193,The Descendant,gameimages/37210_The_Descendant.jpg,game.php?id=37210,4.5,-1,-1,4.5
24194,The Solus Project,gameimages/34750_The_Solus_Project.jpg,game.php?id=34750,15,18.5,-1,17
24195,Tokyo Dark,gameimages/48879_Tokyo_Dark.jpg,game.php?id=48879,4.5,7,-1,6
